D139210000145,39,2,Kochi Prefectural Yusuhara High School,"1262 Yusuhara, Yusuhara-cho, Takaoka-gun, Kochi Prefecture"
D139210000154,39,2,Kochi Prefectural Kubokawa High School,"6-1 Kitakotohira-cho, Shimanto-cho, Takaoka-gun, Kochi Prefecture"
D139210000163,39,2,Kochi Prefectural Shimanto High School,"590-1 Taisho, Shimanto-cho, Takaoka-gun, Kochi Prefecture"
D139210000172,39,2,Kochi Prefectural Nakamura High School,"24 Nakamura Marunouchi, Shimanto City, Kochi Prefecture"
D139210000190,39,2,Kochi Prefectural Shimizu High School,"893-1 Kakumi, Tosashimizu City, Kochi Prefecture"
D139210000207,39,2,Kochi Prefectural Sukumo High School,"5-82 Yoichimei, Sukumo City, Kochi Prefecture"
D139210000216,39,2,Kochi Prefectural Kochi Agricultural High School,"957-1 Higashizaki, Nankoku City, Kochi Prefecture"
D139210000225,39,2,Kochi Prefectural Haruno High School,"3860 Hirookashita, Haruno-cho, Kochi-shi, Kochi Prefecture"
D139210000234,39,2,Kochi Prefectural Hata Agricultural High School,"3711 Kotsuga, Shimanto City, Kochi Prefecture"
D139210000243,39,2,Kochi Prefectural Sukumo Technical High School,"2272-2 Tonai, Hiratacho, Sukumo City, Kochi Prefecture"
D139210000261,39,2,Kochi Prefectural Kochi East Technical High School,"1590 Shinohara, Nankoku City, Kochi Prefecture"
D139210000270,39,2,Kochi Prefectural Kochi Technical High School,"2-11-6 Sanbashidori, Kochi City, Kochi Prefecture"
D139210000289,39,2,Kochi Prefectural Ino Commercial High School,"332-1 Inomachi, Agawa-gun, Kochi Prefecture"
D139210000298,39,2,Kochi Prefectural Kochi Kita High School,"160 Higashiishitatecho, Kochi City, Kochi Prefecture"
D139210000305,39,2,Kochi Prefectural Kochi Higashi High School,"23-1 Ichinomiya Tokuya, Kochi City, Kochi Prefecture"
D139210000314,39,2,Kochi Prefectural Okatoyo High School,"511-1 Nakajima, Okatoyo-cho, Nankoku City, Kochi Prefecture"
D139210000332,39,2,Kochi Prefectural Kochi Marine High School,"1 Fukushima, Usa-cho, Tosa City, Kochi Prefecture"
D139210000341,39,2,Kochi Prefectural Ogata High School,"5507 Irino, Kuroshio-cho, Hata-gun, Kochi Prefecture"
D139210000350,39,2,Kochi Prefectural Kochi International High School,"2-5-70 Kamobe, Kochi City, Kochi Prefecture"
D139210000369,39,2,Kochi Prefectural Susaki Sogo High School,"Kochi Prefecture, Susaki City, Tanosago Ko 4167-3"
D139210000378,39,2,Kochi Commercial High School,"6 Otani, Kochi City, Kochi Prefecture"
D139310000018,39,3,Tosa High School,"1-1-10 Shioyazakicho, Kochi City, Kochi Prefecture"
D139310000027,39,3,Tosa Girls' High School,"2-3-1 Otesuji, Kochi City, Kochi Prefecture"
D139310000036,39,3,Kochi High School,"100 Kitabancho, Kochi City, Kochi Prefecture"
D139310000045,39,3,Seiwa Girls' High School,"98 Akemi, Nangoku City, Kochi Prefecture"
D139310000054,39,3,Kochi Gakugei High School,"11-12 Makiyama-cho, Kochi City, Kochi Prefecture"
D139310000063,39,3,Kochi Chuo High School,"324-1 Otsu Otsu, Kochi City, Kochi Prefecture"
D139310000072,39,3,Meitoku Gijuku High School,"160 Shimonakayama, Uranouchi, Susaki City, Kochi Prefecture"
D139310000081,39,3,Tosajuku High School,"85 Kitanakayama, Kochi City, Kochi Prefecture"
D139310000090,39,3,Pacific Gakuen High School,"1-3-8 Sakaedamachi, Kochi City, Kochi Prefecture"
D140210000017,40,2,Fukuoka Prefectural Moji Daishokan High School,"2-7-1 Fujimatsu, Moji-ku, Kitakyushu, Fukuoka Prefecture"
D140210000026,40,2,Fukuoka Prefectural Moji Gakuen High School,"1462-2 Sarukui, Moji-ku, Kitakyushu, Fukuoka Prefecture"
D140210000035,40,2,Fukuoka Prefectural Wakamatsu High School,"15-13 Uehara-cho, Wakamatsu-ku, Kitakyushu-shi, Fukuoka Prefecture"
D140210000044,40,2,Fukuoka Prefectural Wakamatsu Commercial High School,"3-2-1 Katayama, Wakamatsu Ward, Kitakyushu City, Fukuoka Prefecture"
D140210000053,40,2,Fukuoka Prefectural Tobata High School,"3-1-1 Yonomiya, Tobata-ku, Kitakyushu, Fukuoka Prefecture"
D140210000062,40,2,Fukuoka Prefectural Hibiki High School,"1-2-1 Tenraiji, Tobata-ku, Kitakyushu, Fukuoka Prefecture"
D140210000071,40,2,Fukuoka Prefectural Tobata Technical High School,"3-10-1 Marumachi, Tobata-ku, Kitakyushu, Fukuoka Prefecture"
D140210000080,40,2,Kitakyushu Municipal High School,"1-10-1 Asao, Tobata-ku, Kitakyushu, Fukuoka Prefecture"
D140210000099,40,2,Fukuoka Prefectural Kokura High School,"2-8-1 Atago, Kokura Kita Ward, Kitakyushu City, Fukuoka Prefecture"
D140210000106,40,2,Fukuoka Prefectural Kokura Technical High School,"6-1 Shirahagicho, Kokura Kita Ward, Kitakyushu City, Fukuoka Prefecture"
D140210000115,40,2,Fukuoka Prefectural Kokura Nishi High School,"5-7-1 Shimototsu, Kokura Kita Ward, Kitakyushu City, Fukuoka Prefecture"
D140210000124,40,2,Fukuoka Prefectural Kokura Minami High School,"1-9-1 Fujimi, Kokuraminami Ward, Kitakyushu City, Fukuoka Prefecture"
D140210000133,40,2,Fukuoka Prefectural Kokura Commercial High School,"3-5-1 Fujimi, Kokuraminami Ward, Kitakyushu City, Fukuoka Prefecture"
D140210000142,40,2,Fukuoka Prefectural Kitakyushu High School,"5-1-1 Wakazono, Kokuraminami Ward, Kitakyushu City, Fukuoka Prefecture"
D140210000151,40,2,Fukuoka Prefectural Kokura Higashi High School,"5-2-1 Tahara, Kokuraminami Ward, Kitakyushu City, Fukuoka Prefecture"
D140210000160,40,2,Fukuoka Prefectural Yahata High School,"3-1-1 Kiyota, Yahatahigashi-ku, Kitakyushu-shi, Fukuoka Prefecture"
D140210000179,40,2,Fukuoka Prefectural Yawata Chuo High School,"1-1 Motoshiro-cho, Yahatanishi-ku, Kitakyushu-shi, Fukuoka Prefecture"
D140210000188,40,2,Fukuoka Prefectural Yahata Technical High School,"1-1 Yahatanishikushocho, Kitakyushu City, Fukuoka Prefecture"
D140210000197,40,2,Fukuoka Prefectural Yahataminami High School,"6-1 Matoba-cho, Yahatanishi-ku, Kitakyushu-shi, Fukuoka Prefecture"
D140210000204,40,2,Fukuoka Prefectural Tochiku High School,"1-1-1 Higashichiku, Yahatanishi-ku, Kitakyushu, Fukuoka Prefecture"
D140210000213,40,2,Fukuoka Prefectural Orio High School,"2-23-1 Daizen, Yahatanishi-ku, Kitakyushu, Fukuoka Prefecture"
D140210000222,40,2,Fukuoka Prefectural Kitazuki High School,"1-1-1 Kitachiku, Yahata Nishi-ku, Kitakyushu City, Fukuoka Prefecture"
D140213000011,40,2,Fukuoka Prefectural Kashii High School,"2-9-1 Kashii, Higashi Ward, Fukuoka City, Fukuoka Prefecture"
D140213000020,40,2,Fukuoka Prefectural Kashii Technical High School,"2-23-1 Kashii Station Higashi, Higashi Ward, Fukuoka City, Fukuoka Prefecture"
D140213000039,40,2,Fukuoka Prefectural Kasumioka High School,"1-26-1 Kasumigaoka, Higashi Ward, Fukuoka City, Fukuoka Prefecture"
D140213000048,40,2,Fukuoka Prefectural Fukuoka High School,"1-29-1 Katakasu, Hakata-ku, Fukuoka City, Fukuoka Prefecture"
D140213000057,40,2,Fukuoka Prefectural Hakata Aomatsu High School,"1-2-21 Chiyo, Hakata-ku, Fukuoka City, Fukuoka Prefecture"
D140213000066,40,2,Fukuoka Prefectural Fukuoka Chuo High School,"3-20-57 Hirao, Chuo-ku, Fukuoka City, Fukuoka Prefecture"
D140213000075,40,2,Fukuoka Prefectural Chikushigaoka High School,"2-13-1 Noma, Minami Ward, Fukuoka City, Fukuoka Prefecture"
D140213000084,40,2,Fukuoka Prefectural Hakuryo High School,"4-47-1 Kashiwara, Minami-ku, Fukuoka City, Fukuoka Prefecture"
D140213000093,40,2,Fukuoka City Fukusho High School,"5-31-1 Notame, Minami-ku, Fukuoka City, Fukuoka Prefecture"
D140213000100,40,2,Fukuoka Prefectural Chikuzen High School,"111-1 Senri, Nishi-ku, Fukuoka City, Fukuoka Prefecture"
D140213000119,40,2,Fukuoka Prefectural Genyo High School,"2490 Tajiri Higashi 2-chome, Nishi-ku, Fukuoka City, Fukuoka Prefecture"
D140213000128,40,2,Fukuoka City Fukuoka Girls' High School,"3-2-2 Atagohama, Nishi-ku, Fukuoka City, Fukuoka Prefecture"
D140213000137,40,2,Fukuoka City Fukuoka Seiryo High School,"Hiroishi, Jiroku-cho, Nishi-ku, Fukuoka City, Fukuoka Prefecture"
D140213000146,40,2,Fukuoka Prefectural Jonan High School,"6-21-1 Chayama, Jonan Ward, Fukuoka City, Fukuoka Prefecture"
D140213000155,40,2,Fukuoka City Hakata Technical High School,"4-20-1 Higashiyurayama, Jonan-ku, Fukuoka-shi, Fukuoka Prefecture"
D140213000164,40,2,Fukuoka Prefectural Shuyukan High School,"6-1-10 Nishijin, Sawara-ku, Fukuoka City, Fukuoka Prefecture"
D140213000173,40,2,Fukuoka Prefectural Fukuoka Technical High School,"2-19-1 Arae, Sawara-ku, Fukuoka City, Fukuoka Prefecture"
D140213000182,40,2,Fukuoka Prefectural Fukuoka Korinkan High School,"3-9-1 Arita, Sawara-ku, Fukuoka City, Fukuoka Prefecture"
D140213000191,40,2,Fukuoka Prefectural Sawara High School,"403 Ogasagi, Sawara-ku, Fukuoka City, Fukuoka Prefecture"
D140220200014,40,2,Fukuoka Prefectural Miike High School,"245 Oaza Soki, Omuta City, Fukuoka Prefecture"
D140220200023,40,2,Fukuoka Prefectural Miike Technical High School,"4-77 Kamikancho, Omuta City, Fukuoka Prefecture"
D140220200032,40,2,Fukuoka Prefectural Omuta Kita High School,"555 Yoshino, Omuta City, Fukuoka Prefecture"
D140220200041,40,2,Fukuoka Prefectural Ariake Shinsei High School,"1389-1 Yoshino, Omuta City, Fukuoka Prefecture"
D140220300013,40,2,Fukuoka Prefectural Kurume Chikusui High School,"1493 Yamakawacho, Kurume City, Fukuoka Prefecture"
D140220300022,40,2,Fukuoka Prefectural Meizen High School,"9-1 Jonancho, Kurume City, Fukuoka Prefecture"
D140220300031,40,2,Fukuoka Prefectural Kurume High School,"482 Nishimachi Kurauchi, Kurume City, Fukuoka Prefecture"
D140220300040,40,2,Fukuoka Prefectural Mizuma High School,"59-1 Jojima, Jojima-cho, Kurume City, Fukuoka Prefecture"
D140220300059,40,2,Fukuoka Prefectural Ukiha Technical High School,"395-2 Tanushimaru, Tanushimaru-cho, Kurume City, Fukuoka Prefecture"
D140220300068,40,2,Kurume City Nanchiku High School,"1360-5 Miimachi, Kurume City, Fukuoka Prefecture"
D140220300077,40,2,Kurume City Kurume Commercial High School,"1-1-1 Minami, Kurume City, Fukuoka Prefecture"
D140220300086,40,2,Fukuoka Prefectural Public Mitsui Chuo High School,"3050-1 Naka Kitanocho, Kurume City, Fukuoka Prefecture"
D140220400012,40,2,Fukuoka Prefectural Kurate High School,"810-7 Yamabe, Nogata City, Fukuoka Prefecture"
D140220400021,40,2,Fukuoka Prefectural Nogata High School,"3459-2 Tonno, Nogata City, Fukuoka Prefecture"
D140220400030,40,2,Fukuoka Prefectural Chikuho High School,"4019-2 Tonno, Nogata City, Fukuoka Prefecture"
D140220500011,40,2,Fukuoka Prefectural Kaho High School,"8-12 Junno, Iizuka City, Fukuoka Prefecture"
D140220500020,40,2,Fukuoka Prefectural Kaho Higashi High School,"1730-5 Tateiwa, Iizuka City, Fukuoka Prefecture"
D140220600010,40,2,Fukuoka Prefectural Higashitaka High School,"2362-3 Ida, Tagawa City, Fukuoka Prefecture"
D140220600029,40,2,Fukuoka Prefectural Nishitagawa High School,"7-11 Uehonmachi, Tagawa City, Fukuoka Prefecture"
D140220600038,40,2,Fukuoka Prefectural Tagawa Science and Technology High School,"1900 Nushi, Tagawa City, Fukuoka Prefecture"
D140220700019,40,2,Fukuoka Prefectural Denshukan High School,"142 Honmachi, Yanagawa City, Fukuoka Prefecture"
D140221000014,40,2,Fukuoka Prefectural Fukushima High School,"1581-2 Yoshida, Yame City, Fukuoka Prefecture"
D140221000023,40,2,Fukuoka Prefectural Yame Agricultural High School,"2-160 Honmachi, Yame City, Fukuoka Prefecture"
D140221100013,40,2,Fukuoka Prefectural Yame High School,"251 Izumi, Chikugo City, Fukuoka Prefecture"
D140221100022,40,2,Fukuoka Prefectural Yame Technical High School,"301-4 Hainuzuka, Chikugo City, Fukuoka Prefecture"
D140221200012,40,2,Fukuoka Prefectural Okawachofu High School,"1382 Mukojima, Okawa City, Fukuoka Prefecture"
D140221300011,40,2,Fukuoka Prefectural Kyoto High School,"4-5-1 Minamiohashi, Yukuhashi City, Fukuoka Prefecture"
D140221300020,40,2,Fukuoka Prefectural Yukuhashi High School,"1-17-1 Izumi Chuo, Yukuhashi City, Fukuoka Prefecture"
D140221400010,40,2,Fukuoka Prefectural Aotoyo High School,"3-1 Aotoyo, Buzen City, Fukuoka Prefecture"
D140221500019,40,2,Fukuoka Prefectural Junior High School,"5-1-1 Asagiri, Nakama City, Fukuoka Prefecture"
D140221600018,40,2,Fukuoka Prefectural Mitsui High School,"650 Matsuzaki, Ogori City, Fukuoka Prefecture"
D140221600027,40,2,Fukuoka Prefectural Ogori High School,"5128-1 Misawa, Ogori City, Fukuoka Prefecture"
D140221700017,40,2,Fukuoka Prefectural Chikushi High School,"2-4-1 Harizuri Higashi, Chikushino City, Fukuoka Prefecture"
D140221700026,40,2,Fukuoka Prefectural Musashidai High School,"5-2-1 Tenbaizaka, Chikushino City, Fukuoka Prefecture"
D140221800016,40,2,Fukuoka Prefectural Kasuga High School,"5-17 Kasuga Park, Kasuga City, Fukuoka Prefecture"
D140221900015,40,2,Fukuoka Prefectural Chikushi Chuo High School,"2-12-1 Chuo, Onojo City, Fukuoka Prefecture"
D140222000012,40,2,Fukuoka Prefectural Munakata High School,"6-7-1 Togo, Munakata City, Fukuoka Prefecture"
D140222100011,40,2,Fukuoka Prefectural Fukuoka Agricultural High School,"250 Osano, Dazaifu City, Fukuoka Prefecture"
D140222100020,40,2,Fukuoka Prefectural Dazaifu High School,"3-4114 Takao, Dazaifu City, Fukuoka Prefecture"
D140222300019,40,2,Fukuoka Prefectural Genkai High School,"3-6-1 Mainosato, Koga City, Fukuoka Prefecture"
D140222300028,40,2,Fukuoka Prefectural Public Koga Jinseikan High School,"2-12-1 Chuo, Koga City, Fukuoka Prefecture"
D140222400018,40,2,Fukuoka Prefectural Fisheries High School,"4-46-14 Tsuyazaki, Fukutsu City, Fukuoka Prefecture"
D140222400027,40,2,Fukuoka Prefectural Koryo High School,"5-chome Koyodai, Fukutsu City, Fukuoka Prefecture"
D140222500017,40,2,Fukuoka Prefectural Ukiha Kyushinkan High School,"658 Ikuha, Yoshiimachi, Ukiha City, Fukuoka Prefecture"
D140222600016,40,2,Fukuoka Prefectural Kurate Ryutoku High School,"161 Ryutoku, Miyawaka City, Fukuoka Prefecture"
D140222700015,40,2,Fukuoka Prefectural Inazuki Shikokan High School,"1318-1 Iwasaki, Kama City, Fukuoka Prefecture"
D140222800014,40,2,Fukuoka Prefectural Asakura High School,"876 Amagi, Asakura City, Fukuoka Prefecture"
D140222800023,40,2,Fukuoka Prefectural Asakura Higashi High School,"116-2 Amagi, Asakura City, Fukuoka Prefecture"
D140222800032,40,2,Fukuoka Prefectural Asakura Koyo High School,"1765 Hakikoga, Asakura City, Fukuoka Prefecture"
D140222900013,40,2,Fukuoka Prefectural Sanmon High School,"1730-1 Kamisho, Setaka-cho, Miyama City, Fukuoka Prefecture"
D140223000010,40,2,Fukuoka Prefectural Itoshima High School,"2-21-1 Maehara Minami, Itoshima City, Fukuoka Prefecture"
D140223000029,40,2,Fukuoka Prefectural Itoshima Agricultural High School,"3-2-1 Maehara Nishi, Itoshima City, Fukuoka Prefecture"
D140234100016,40,2,Fukuoka Prefectural Umi Commercial High School,"52-1 Ino, Umi-machi, Kasuya-gun, Fukuoka Prefecture"
D140234400013,40,2,Fukuoka Prefectural Sue High School,"72-3 Oaza Tabishi, Sue-cho, Kasuya-gun, Fukuoka Prefecture"
D140234500012,40,2,Fukuoka Prefectural Shingu High School,"1-12-1 Midorigahama, Shingu-cho, Kasuya-gun, Fukuoka Prefecture"
D140234900018,40,2,Fukuoka Prefectural Fukuoka Kaisei High School,"5-5-1 Chojabarahigashi, Kasuya-cho, Kasuya-gun, Fukuoka Prefecture"
D140238400014,40,2,Fukuoka Prefectural Onga High School,"2110 Kamibeppu, Onga-machi, Onga-gun, Fukuoka Prefecture"
D140242100019,40,2,Fukuoka Prefectural Kaho Sogo High School,"1117-1 Haji, Katsuragawa-cho, Kaho-gun, Fukuoka Prefecture"
D140260100011,40,2,Fukuoka Prefectural Tagawa High School,"2055-1 Nakatsuhara, Kaharu-cho, Tagawa-gun, Fukuoka Prefecture"
D140262100017,40,2,Fukuoka Prefectural Kanda Technical High School,"2569, Kanda Town, Kyoto District, Fukuoka Prefecture"
D140262500013,40,2,Fukuoka Prefectural Ikutokukan High School,"973 Toyotsu, Miyako-machi, Kyoto-gun, Fukuoka Prefecture"
D140264700017,40,2,Fukuoka Prefectural Chikujonishi High School,"764 Shiida, Chikujo-cho, Chikujo-gun, Fukuoka Prefecture"
D140310000015,40,3,Toyokuni Gakuen High School,"4-5-1 Yanagimachi, Moji-ku, Kitakyushu, Fukuoka Prefecture"
D140310000024,40,3,Keiai High School,"6-1 Mojibukuinin, Kitakyushu City, Fukuoka Prefecture"
D140310000033,40,3,Takaryo High School,"1-3-60 Futajima, Wakamatsu-ku, Kitakyushu-shi, Fukuoka Prefecture"
D140310000042,40,3,Meiji Gakuen High School,"5-1 Sensui-cho, Tobata-ku, Kitakyushu-shi, Fukuoka Prefecture"
D140310000051,40,3,Seinan Jogakuin High School,"1-10-1 Kamitotsu, Kokura Kita Ward, Kitakyushu City, Fukuoka Prefecture"
D140310000060,40,3,Mihagino Girls' High School,"1-3-1 Katano Shinmachi, Kokura Kita Ward, Kitakyushu City, Fukuoka Prefecture"
D140310000079,40,3,Higashichikushi Gakuen High School,"4-10-1 Shimizu, Kokura Kita Ward, Kitakyushu City, Fukuoka Prefecture"
D140310000088,40,3,Masoukan High School,"5-1 Nakaiguchi, Kokura Kita Ward, Kitakyushu City, Fukuoka Prefecture"
D140310000097,40,3,Keisei High School,"15-1 Sarayamacho, Kokura Kita Ward, Kitakyushu City, Fukuoka Prefecture"
D140310000104,40,3,Tokiwa High School,"1937 Oaza Shii, Kokuraminami Ward, Kitakyushu City, Fukuoka Prefecture"
D140310000113,40,3,Kyushu International University High School,"5-9-1 Edamitsu, Yahatahigashi-ku, Kitakyushu-shi, Fukuoka Prefecture"
D140310000122,40,3,Orio Aishin High School,"12-10 Horikawa-cho, Yahatanishi-ku, Kitakyushu-shi, Fukuoka Prefecture"
D140310000131,40,3,Seirin High School,"3-3-1 Aoyama, Yahatanishi-ku, Kitakyushu, Fukuoka Prefecture"
D140310000140,40,3,Jiyugaoka High School,"1-3 Jiyugaoka, Yahatanishi-ku, Kitakyushu, Fukuoka Prefecture"
D140310000159,40,3,Kosei Gakuen High School,"1-1 Hirao-cho, Yahatanishi-ku, Kitakyushu-shi, Fukuoka Prefecture"
D140313000019,40,3,Hakata High School,"1-21-1 Mizutani, Higashi-ku, Fukuoka City, Fukuoka Prefecture"
D140313000028,40,3,Hakata Girls' High School,"1-14-18 Umade, Higashi Ward, Fukuoka City, Fukuoka Prefecture"
D140313000037,40,3,Tachibana High School,"2-24-43 Washirooka, Higashi Ward, Fukuoka City, Fukuoka Prefecture"
D140313000046,40,3,Fukuoka Institute of Technology Joto High School,"3-30-1 Wajirohigashi, Higashi-ku, Fukuoka-shi, Fukuoka Prefecture"
D140313000055,40,3,Kyushu Sangyo University Kyushu High School,"2-22-1 Kashii Station Higashi, Higashi Ward, Fukuoka City, Fukuoka Prefecture"
D140313000064,40,3,Seika Girls' High School,"4-19-1 Sumiyoshi, Hakata-ku, Fukuoka City, Fukuoka Prefecture"
D140313000073,40,3,Higashi Fukuoka High School,"2-24-1 Higashihie, Hakata-ku, Fukuoka City, Fukuoka Prefecture"
D140313000082,40,3,Oki Gakuen High School,"2-1-33 Takeshita, Hakata-ku, Fukuoka City, Fukuoka Prefecture"
D140313000091,40,3,Sophia Fukuoka High School,"1-10-10 Terukuni, Chuo-ku, Fukuoka City, Fukuoka Prefecture"
D140313000108,40,3,Chikushi Girls' High School,"2-8-1 Kego, Chuo-ku, Fukuoka City, Fukuoka Prefecture"
D140313000117,40,3,Fukuoka University Wakaba High School,"3-4-62 Arato, Chuo-ku, Fukuoka City, Fukuoka Prefecture"
D140313000126,40,3,Fukuoka Futaba High School,"7-1 Goshogaya, Chuo-ku, Fukuoka City, Fukuoka Prefecture"
D140313000135,40,3,Fukuoka University Ohori High School,"1-12-1 Ropponmatsu, Chuo-ku, Fukuoka City, Fukuoka Prefecture"
D140313000144,40,3,Tsukuba Kaisei Fukuoka High School,"5-3-1 Tenjin, Chuo-ku, Fukuoka City, Fukuoka Prefecture"
D140313000153,40,3,Fukuoka Jogakuin High School,"3-42-1 Asasa, Minami-ku, Fukuoka City, Fukuoka Prefecture"
D140313000162,40,3,Fukuoka Daiichi High School,"22-1 Tamagawa-cho, Minami-ku, Fukuoka-shi, Fukuoka Prefecture"
D140313000171,40,3,Junshin High School,"1-1-1 Chikushioka, Minami-ku, Fukuoka City, Fukuoka Prefecture"
D140313000180,40,3,Daiichi Pharmaceutical University High School,"22-1 Tamagawa-cho, Minami-ku, Fukuoka-shi, Fukuoka Prefecture"
D140313000199,40,3,Fukuoka Kaisei Girls' High School,"5-29-3 Roji, Minami-ku, Fukuoka City, Fukuoka Prefecture"
D140313000206,40,3,Fukuoka Maizuru High School,"2-17-42 Kitahara, Nishi-ku, Fukuoka City, Fukuoka Prefecture"
D140313000215,40,3,Nakamura Gakuen Sanyo High School,"1042-33 Imajuku Aoki, Nishi-ku, Fukuoka City, Fukuoka Prefecture"
D140313000224,40,3,Nakamura Gakuen Girls' High School,"7-10-38 Torikai, Jonan-ku, Fukuoka City, Fukuoka Prefecture"
D140313000233,40,3,Seinan Gakuin High School,"1-1-1 Momochihama, Sawara-ku, Fukuoka City, Fukuoka Prefecture"
D140320200012,40,3,Omuta High School,"852 Hayama, Kusagi, Omuta City, Fukuoka Prefecture"
D140320200021,40,3,Seishu High School,"956 Taguma, Omuta City, Fukuoka Prefecture"
D140320200030,40,3,Meiko Gakuen High School,"170 Kuranaga, Omuta City, Fukuoka Prefecture"
D140320300011,40,3,Kurume Gakuen High School,"272-4 Higashimachi, Kurume City, Fukuoka Prefecture"
D140320300020,40,3,Kurume University High School,"20-2 Nonakacho, Kurume City, Fukuoka Prefecture"
D140320300039,40,3,Kurume Shinai High School,"2278-1 Miimachi, Kurume City, Fukuoka Prefecture"
D140320300048,40,3,Yusei High School,"2192 Kamizucho, Kurume City, Fukuoka Prefecture"
D140320400010,40,3,Yamato Gakuen Yamato Seiai High School,"10-12 Hiyoshicho, Nogata City, Fukuoka Prefecture"
D140320500019,40,3,Kinki University Fukuoka High School,"11-6 Kashiwanomori, Iizuka City, Fukuoka Prefecture"
D140320500028,40,3,Iizuka High School,"1224 Tateiwa, Iizuka City, Fukuoka Prefecture"
D140320600018,40,3,Fukuchi High School,"3934 Ida, Tagawa City, Fukuoka Prefecture"
D140320700017,40,3,Yanagawa High School,"125 Honjocho, Yanagawa City, Fukuoka Prefecture"
D140320700026,40,3,Sugimori High School,"3 Oshucho, Yanagawa City, Fukuoka Prefecture"
D140321000012,40,3,Yame Gakuin High School,"425 Honmura, Yame City, Fukuoka Prefecture"
D140321000021,40,3,Nishinippon Junior College High School,"61 Kikko, Yame City, Fukuoka Prefecture"
D140321500017,40,3,Kibogaoka High School,"3-19-1 Dotenouchi, Nakama City, Fukuoka Prefecture"
D140321700015,40,3,Kyushu Sangyo High School attached to Kyushu Sangyo University,"2-5-1 Murasaki, Chikushino City, Fukuoka Prefecture"
D140321700024,40,3,Fukuoka Tokoha High School,"901 Chikushi, Chikushino City, Fukuoka Prefecture"
D140322000010,40,3,Tokai University Fukuoka High School,"1-9-2 Taku, Munakata City, Fukuoka Prefecture"
D140322100019,40,3,Chikuyo Gakuen High School,"5-6-1 Suzaku, Dazaifu City, Fukuoka Prefecture"
D140322100028,40,3,Chikushidai High School,"1-1-1 Rengaya, Dazaifu City, Fukuoka Prefecture"
D140323100017,40,3,Fukuoka Women's Commercial High School,"1-4-1 Katanawakita, Nakagawa City, Fukuoka Prefecture"
D140360500015,40,3,Kawasaki Special District Meihokan High School,"1373 Yasumaki, Kawasaki-machi, Tagawa-gun, Fukuoka Prefecture"
D141290000018,41,2,Saga Prefectural Saga Nishi High School,"1-4-25 Jonai, Saga City, Saga Prefecture"
D141290000027,41,2,Saga Prefectural Saga Higashi High School,"3-11-15 Minamisaga, Saga City, Saga Prefecture"
D141290000036,41,2,Saga Prefectural Saga Kita High School,"2-6-1 Tenyu, Saga City, Saga Prefecture"
D141290000045,41,2,Saga Prefectural Karatsu Higashi High School,"1 Kagami Shinkai, Karatsu City, Saga Prefecture"
D141290000054,41,2,Saga Prefectural Karatsu Nishi High School,"1992 Oyamada, Machida, Karatsu City, Saga Prefecture"
D141290000063,41,2,Saga Prefectural Imari High School,"2600 Osato-ko, Nisato-cho, Imari-shi, Saga Prefecture"
D141290000072,41,2,Saga Prefectural Ogi High School,"176 Ogicho, Ogi City, Saga Prefecture"
D141290000081,41,2,Saga Prefectural Ushizu High School,"274 Ushizu, Ushizu-cho, Ogi City, Saga Prefecture"
D141290000090,41,2,Saga Prefectural Tosu High School,"600-1 Furunocho, Tosu City, Saga Prefecture"
D141290000107,41,2,Saga Prefectural Miyaki High School,"300-1 Harakoga, Miyaki-cho, Miyaki-gun, Saga Prefecture"
D141290000116,41,2,Saga Prefectural Kanzaki High School,"3076-2 Honjomuta, Kanzaki-cho, Kanzaki-shi, Saga Prefecture"
D141290000125,41,2,Saga Prefectural Ikki High School,"727 Atsugi, Atsuki-cho, Karatsu City, Saga Prefecture"
D141290000134,41,2,Saga Prefectural Takashikan High School,"1698 Yamatocho Nunnery, Saga City, Saga Prefecture"
D141290000143,41,2,Saga Prefectural Kanzaki Seimei High School,"2 Yokobu, Kanzaki City, Saga Prefecture"
D141290000161,41,2,Saga Prefectural Saga Agricultural High School,"1660 Fukuda, Shiroishi-cho, Kishima-gun, Saga Prefecture"
D141290000170,41,2,Saga Prefectural Karatsu Minami High School,"2629-1 Tsutsumi, Kanda, Karatsu City, Saga Prefecture"
D141290000189,41,2,Saga Prefectural Saga Technical High School,"1-1 Midorikoji, Saga City, Saga Prefecture"
D141290000198,41,2,Saga Prefectural Tosu Technical High School,"1918 Motomachi, Tosu City, Saga Prefecture"
D141290000205,41,2,Saga Prefectural Taku High School,"23 Kosamurai, Kitataku-cho, Taku City, Saga Prefecture"
D141290000214,41,2,Saga Prefectural Arita Technical High School,"2902 Kuwakoba Otsu, Arita-machi, Nishimatsuura-gun, Saga Prefecture"
D141290000223,41,2,Saga Prefectural Karatsu Technical High School,"3072-1 Nakanoo, Ishishi, Karatsu City, Saga Prefecture"
D141290000232,41,2,Saga Prefectural Saga Commercial High School,"4-12-40 Jinnohigashi, Saga City, Saga Prefecture"
D141290000250,41,2,Saga Prefectural Karatsu Commercial High School,"235-2 Motoishicho, Karatsu City, Saga Prefecture"
D141290000269,41,2,Saga Prefectural Tosu Commercial High School,"1110-8 Hiratacho, Tosu City, Saga Prefecture"
D141290000278,41,2,Saga Prefectural Tara High School,"4212-6 Tara, Tara-cho, Fujitsu-gun, Saga Prefecture"
